Unnamed: 0,Year,Sem,Course Code,Section,AB,BB,DD,FR,Total,AA,BC,CC,CD,II,AU,FF,AP,PP,NP,W,S,pp,DX,Unnamed: 22,section_tag_div
285,2020,2,PS 694,Total Grades Given for are,4.0,11.0,,,20,2.0,2.0,,,1.0,,,,,,,,,,,
286,2020,2,PSS802,Total Grades Given for are,11.0,3.0,,,14,,,,,,,,,,,,,,,,
287,2020,2,SC 202,Total Grades Given for section M are,10.0,11.0,,,37,8.0,7.0,1.0,,,,,,,,,,,,,M
288,2020,2,SC 602,Total Grades Given for are,4.0,6.0,2.0,1.0,24,1.0,,6.0,3.0,,1.0,,,,,,,,,,
289,2020,2,SC 602,Total Grades Given for section M are,,1.0,2.0,,7,1.0,1.0,1.0,1.0,,,,,,,,,,,,M
290,2020,2,SC 607,Total Grades Given for are,4.0,8.0,,,41,1.0,9.0,12.0,4.0,,1.0,2.0,,,,,,,,,
291,2020,2,SC 607,Total Grades Given for section M are,,10.0,,,14,,3.0,1.0,,,,,,,,,,,,,M
292,2020,2,SC 626,Total Grades Given for are,5.0,4.0,,1.0,13,3.0,,,,,,,,,,,,,,,
293,2020,2,SC 647,Total Grades Given for are,4.0,1.0,,,8,3.0,,,,,,,,,,,,,,,
294,2020,2,TD 609,Total Grades Given for are,,,,,4,4.0,,,,,,,,,,,,,,,
295,2020,2,TD 604,Total Grades Given for are,16.0,14.0,,,45,6.0,6.0,2.0,,,,1.0,,,,,,,,,
296,2020,2,TD 620,Total Grades Given for are,3.0,5.0,,,17,4.0,4.0,,,,1.0,,,,,,,,,,
297,2020,2,TD 627,Total Grades Given for are,18.0,6.0,,,34,10.0,,,,,,,,,,,,,,,
298,2020,2,TD 630,Total Grades Given for are,16.0,15.0,,,46,9.0,2.0,2.0,2.0,,,,,,,,,,,,
299,2020,2,TD 632,Total Grades Given for are,5.0,7.0,,1.0,23,4.0,6.0,,,,,,,,,,,,,,
300,2020,2,TD 653,Total Grades Given for are,13.0,10.0,,,44,13.0,3.0,2.0,3.0,,,,,,,,,,,,
301,2020,2,TD 694,Total Grades Given for are,20.0,7.0,,,40,9.0,3.0,1.0,,,,,,,,,,,,,
302,2020,2,US 611,Total Grades Given for are,,,,,8,8.0,,,,,,,,,,,,,,,
303,2020,2,USS801,Total Grades Given for are,1.0,,,,4,3.0,,,,,,,,,,,,,,,
304,2020,2,US 603,Total Grades Given for are,10.0,4.0,,,30,12.0,2.0,1.0,,,,1.0,,,,,,,,,
305,2020,2,US 606,Total Grades Given for are,4.0,2.0,,,11,4.0,,,,,1.0,,,,,,,,,,
306,2020,2,US 614,Total Grades Given for are,2.0,,,,15,12.0,,,,,1.0,,,,,,,,,,
0,2023,1,AE 103,Total Grades Given for are,33.0,26.0,7.0,,81,6.0,9.0,,,,,,,,,,,,,,
1,2023,1,AE 152,Total Grades Given for are,,4.0,,,10,,1.0,2.0,1.0,,,2.0,,,,,,,,,
2,2023,1,AE 153,Total Grades Given for section M are,2.0,7.0,,,20,2.0,3.0,5.0,1.0,,,,,,,,,,,,M
3,2023,1,AE 223,Total Grades Given for are,16.0,15.0,4.0,3.0,74,7.0,15.0,9.0,3.0,1.0,,,1.0,,,,,,,,
4,2023,1,AE 223,Total Grades Given for section M are,,,,,1,,,,1.0,,,,,,,,,,,,M
5,2023,1,AE 227,Total Grades Given for are,14.0,8.0,5.0,19.0,82,6.0,11.0,8.0,11.0,,,,,,,,,,,,
6,2023,1,AE 227,Total Grades Given for section M are,,,,1.0,1,,,,,,,,,,,,,,,,M
7,2023,1,AE 229,Total Grades Given for are,8.0,28.0,2.0,2.0,73,7.0,12.0,8.0,6.0,,,,,,,,,,,,
8,2023,1,AE 231,Total Grades Given for are,37.0,19.0,1.0,,73,9.0,3.0,3.0,1.0,,,,,,,,,,,,
9,2023,1,AE 234,Total Grades Given for are,,,1.0,2.0,3,,,,,,,,,,,,,,,,
10,2023,1,AE 236,Total Grades Given for are,,,3.0,4.0,16,,2.0,2.0,5.0,,,,,,,,,,,,
11,2023,1,AE 308,Total Grades Given for section M are,2.0,2.0,3.0,3.0,20,1.0,2.0,3.0,4.0,,,,,,,,,,,,M
12,2023,1,AE 308,Total Grades Given for section S1 are,13.0,11.0,7.0,12.0,85,10.0,13.0,11.0,7.0,,,,1.0,,,,,,,,S1
13,2023,1,AE 308,Total Grades Given for section S2 are,15.0,14.0,8.0,6.0,88,6.0,16.0,17.0,6.0,,,,,,,,,,,,S2
14,2023,1,AE 314,Total Grades Given for are,17.0,1.0,1.0,1.0,74,52.0,1.0,,1.0,,,,,,,,,,,,
15,2023,1,AE 326,Total Grades Given for are,10.0,35.0,,4.0,78,9.0,9.0,9.0,2.0,,,,,,,,,,,,
16,2023,1,AE 326,Total Grades Given for section M are,1.0,1.0,,,2,,,,,,,,,,,,,,,,M
17,2023,1,AE 330,Total Grades Given for are,19.0,13.0,5.0,3.0,81,12.0,16.0,5.0,8.0,,,,,,,,,,,,
18,2023,1,AE 333,Total Grades Given for are,21.0,20.0,4.0,3.0,82,1.0,14.0,7.0,10.0,,,2.0,,,,,,,,,
19,2023,1,AE 333,Total Grades Given for section M are,1.0,,,,2,,,,,1.0,,,,,,,,,,,M
20,2023,1,AE 407,Total Grades Given for are,2.0,7.0,20.0,6.0,93,2.0,19.0,20.0,16.0,,1.0,,,,,,,,,,
21,2023,1,AE 407,Total Grades Given for section M are,,,1.0,,4,,1.0,2.0,,,,,,,,,,,,,M
22,2023,1,AE 410,Total Grades Given for are,8.0,,30.0,,93,5.0,6.0,14.0,18.0,,,11.0,1.0,,,,,,,,
23,2023,1,AE 410,Total Grades Given for section M are,,,,,2,,,1.0,,,,1.0,,,,,,,,,M
24,2023,1,AE 429,Total Grades Given for are,10.0,1.0,,,18,6.0,,1.0,,,,,,,,,,,,,
25,2023,1,AE 501,Total Grades Given for are,2.0,3.0,2.0,,10,2.0,,1.0,,,,,,,,,,,,,
26,2023,1,AE 607,Total Grades Given for are,14.0,,,,14,,,,,,,,,,,,,,,,
27,2023,1,AE 611,Total Grades Given for are,6.0,6.0,,,17,4.0,1.0,,,,,,,,,,,,,,
28,2023,1,AE 616,Total Grades Given for are,5.0,3.0,1.0,,19,5.0,4.0,1.0,,,,,,,,,,,,,
29,2023,1,AE 623,Total Grades Given for are,9.0,5.0,,1.0,21,5.0,,1.0,,,,,,,,,,,,,
30,2023,1,AE 641,Total Grades Given for are,,,,,4,1.0,1.0,2.0,,,,,,,,,,,,,
31,2023,1,AE 649,Total Grades Given for are,6.0,4.0,,1.0,21,1.0,4.0,1.0,4.0,,,,,,,,,,,,
32,2023,1,AE 651,Total Grades Given for are,9.0,12.0,1.0,1.0,36,4.0,3.0,2.0,2.0,1.0,1.0,,,,,,,,,,
33,2023,1,AE 667,Total Grades Given for are,,1.0,1.0,,14,2.0,4.0,1.0,,,3.0,2.0,,,,,,,,,
34,2023,1,AE 681,Total Grades Given for are,5.0,8.0,,7.0,42,2.0,10.0,5.0,4.0,,1.0,,,,,,,,,,
35,2023,1,AE 695,Total Grades Given for are,2.0,1.0,,1.0,15,3.0,1.0,3.0,4.0,,,,,,,,,,,,
36,2023,1,AE 699,Total Grades Given for are,4.0,,,,6,2.0,,,,,,,,,,,,,,,
37,2023,1,AE 705,Total Grades Given for are,24.0,21.0,2.0,1.0,68,5.0,7.0,4.0,3.0,1.0,,,,,,,,,,,
38,2023,1,AE 707,Total Grades Given for are,5.0,8.0,1.0,,34,,9.0,6.0,4.0,,1.0,,,,,,,,,,
39,2023,1,AE 708,Total Grades Given for are,,,,,2,2.0,,,,,,,,,,,,,,,
40,2023,1,AE 709,Total Grades Given for are,1.0,4.0,,,11,1.0,2.0,1.0,,,,2.0,,,,,,,,,
41,2023,1,AE 711,Total Grades Given for are,3.0,5.0,1.0,,14,,2.0,3.0,,,,,,,,,,,,,
42,2023,1,AE 715,Total Grades Given for are,,3.0,,,10,1.0,3.0,1.0,,,,2.0,,,,,,,,,
43,2023,1,AE 720,Total Grades Given for are,,2.0,,,2,,,,,,,,,,,,,,,,
44,2023,1,AE 725,Total Grades Given for are,35.0,32.0,5.0,5.0,228,17.0,50.0,64.0,19.0,,,,1.0,,,,,,,,
45,2023,1,AE 727,Total Grades Given for are,3.0,5.0,,,10,1.0,1.0,,,,,,,,,,,,,,
46,2023,1,AE 775,Total Grades Given for are,2.0,3.0,2.0,1.0,15,,1.0,3.0,3.0,,,,,,,,,,,,
47,2023,1,AE 780,Total Grades Given for are,4.0,1.0,,,12,1.0,2.0,,,,4.0,,,,,,,,,,
48,2023,1,AE 899,Total Grades Given for are,,,,,14,,,,,1.0,,,,13.0,,,,,,,
49,2023,1,BB 101,Total Grades Given for section D1 are,73.0,44.0,9.0,,234,45.0,29.0,19.0,14.0,,,1.0,,,,,,,,,D1
50,2023,1,BB 101,Total Grades Given for section D2 are,53.0,19.0,1.0,,142,38.0,19.0,7.0,3.0,,,2.0,,,,,,,,,D2
51,2023,1,BB 402,Total Grades Given for are,4.0,13.0,,,34,2.0,8.0,7.0,,,,,,,,,,,,,
52,2023,1,BB 405,Total Grades Given for are,9.0,9.0,2.0,4.0,39,,10.0,4.0,1.0,,,,,,,,,,,,
53,2023,1,BB 405,Total Grades Given for section M are,2.0,1.0,,,6,1.0,1.0,,1.0,,,,,,,,,,,,M
54,2023,1,BB 421,Total Grades Given for are,16.0,6.0,,,37,12.0,2.0,,,,1.0,,,,,,,,,,
55,2023,1,BB 427,Total Grades Given for are,3.0,,,,10,3.0,,,,,4.0,,,,,,,,,,
56,2023,1,BB 502,Total Grades Given for are,,,,,1,1.0,,,,,,,,,,,,,,,
57,2023,1,BB 505,Total Grades Given for are,15.0,2.0,,,34,13.0,4.0,,,,,,,,,,,,,,
58,2023,1,BB 517,Total Grades Given for are,1.0,,,,1,,,,,,,,,,,,,,,,
59,2023,1,BB 519,Total Grades Given for are,14.0,1.0,,,31,15.0,1.0,,,,,,,,,,,,,,
60,2023,1,BB 521,Total Grades Given for are,13.0,14.0,,,44,7.0,6.0,2.0,2.0,,,,,,,,,,,,
61,2023,1,BB 521,Total Grades Given for section M are,1.0,,,,3,2.0,,,,,,,,,,,,,,,M
62,2023,1,BB 523,Total Grades Given for are,9.0,10.0,1.0,1.0,34,8.0,3.0,1.0,1.0,,,,,,,,,,,,
63,2023,1,BB 525,Total Grades Given for are,12.0,12.0,,,38,6.0,5.0,3.0,,,,,,,,,,,,,
64,2023,1,BB 527,Total Grades Given for are,11.0,4.0,,,32,14.0,3.0,,,,,,,,,,,,,,
65,2023,1,BB 529,Total Grades Given for are,16.0,1.0,,,32,14.0,,,1.0,,,,,,,,,,,,
66,2023,1,BB 531,Total Grades Given for are,1.0,1.0,,,5,1.0,2.0,,,,,,,,,,,,,,
67,2023,1,BB 535,Total Grades Given for are,4.0,1.0,,,9,4.0,,,,,,,,,,,,,,,
68,2023,1,BB 539,Total Grades Given for are,2.0,,,,2,,,,,,,,,,,,,,,,
69,2023,1,BB 553,Total Grades Given for are,8.0,13.0,3.0,,37,1.0,10.0,1.0,1.0,,,,,,,,,,,,
70,2023,1,BB 553,Total Grades Given for section M are,,,,,1,,,1.0,,,,,,,,,,,,,M
71,2023,1,BB 601,Total Grades Given for are,9.0,5.0,,,35,20.0,1.0,,,,,,,,,,,,,,
72,2023,1,BB 603,Total Grades Given for are,15.0,14.0,,,75,19.0,15.0,4.0,3.0,,3.0,,2.0,,,,,,,,
73,2023,1,BB 603,Total Grades Given for section M are,1.0,,,,5,2.0,,1.0,1.0,,,,,,,,,,,,M
74,2023,1,BB 607,Total Grades Given for are,26.0,20.0,1.0,,74,8.0,6.0,9.0,2.0,,1.0,,1.0,,,,,,,,
75,2023,1,BB 617,Total Grades Given for are,8.0,,,,16,8.0,,,,,,,,,,,,,,,
76,2023,1,BB 619,Total Grades Given for are,10.0,4.0,1.0,,24,6.0,3.0,,,,,,,,,,,,,,
77,2023,1,BB 627,Total Grades Given for are,5.0,7.0,,,23,3.0,5.0,1.0,2.0,,,,,,,,,,,,
78,2023,1,BB 633,Total Grades Given for are,7.0,9.0,1.0,1.0,34,3.0,6.0,5.0,1.0,1.0,,,,,,,,,,,
79,2023,1,BB 633,Total Grades Given for section M are,,,1.0,,3,,,1.0,1.0,,,,,,,,,,,,M
80,2023,1,BB 638,Total Grades Given for are,38.0,30.0,12.0,4.0,122,12.0,14.0,9.0,,1.0,2.0,,,,,,,,,,
81,2023,1,BB 647,Total Grades Given for are,,,1.0,,2,,1.0,,,,,,,,,,,,,,
82,2023,1,BB 653,Total Grades Given for are,11.0,12.0,,,31,3.0,5.0,,,,,,,,,,,,,,
83,2023,1,BB 663,Total Grades Given for are,6.0,16.0,,2.0,40,6.0,7.0,,2.0,1.0,,,,,,,,,,,
84,2023,1,BB 665,Total Grades Given for are,6.0,8.0,,,36,10.0,7.0,4.0,1.0,,,,,,,,,,,,
85,2023,1,BB 669,Total Grades Given for are,5.0,3.0,1.0,2.0,26,1.0,5.0,4.0,4.0,1.0,,,,,,,,,,,
86,2023,1,BB 673,Total Grades Given for are,5.0,8.0,,,29,2.0,10.0,1.0,3.0,,,,,,,,,,,,
87,2023,1,BB 679,Total Grades Given for are,11.0,11.0,,,40,7.0,6.0,5.0,,,,,,,,,,,,,
88,2023,1,BB 681,Total Grades Given for are,2.0,,,,11,5.0,2.0,2.0,,,,,,,,,,,,,
89,2023,1,BB 681,Total Grades Given for section M are,,1.0,,,1,,,,,,,,,,,,,,,,M
90,2023,1,BB 701,Total Grades Given for are,6.0,1.0,,,10,2.0,,1.0,,,,,,,,,,,,,
91,2023,1,BB 706,Total Grades Given for are,5.0,6.0,,,15,3.0,,,,,1.0,,,,,,,,,,
92,2023,1,BB 899,Total Grades Given for are,,,,,62,,,,,,,,,55.0,7.0,,,,,,
93,2023,1,BBS801,Total Grades Given for are,2.0,1.0,,,14,10.0,1.0,,,,,,,,,,,,,,
94,2023,1,CE 103,Total Grades Given for are,33.0,35.0,,,170,14.0,65.0,14.0,9.0,,,,,,,,,,,,
95,2023,1,CE 203,Total Grades Given for section S1 are,10.0,7.0,2.0,9.0,51,4.0,6.0,8.0,4.0,,,,1.0,,,,,,,,S1
96,2023,1,CE 203,Total Grades Given for section S2 are,9.0,17.0,3.0,10.0,55,6.0,3.0,2.0,5.0,,,,,,,,,,,,S2
97,2023,1,CE 203,Total Grades Given for section S3 are,6.0,5.0,6.0,8.0,62,3.0,17.0,7.0,8.0,2.0,,,,,,,,,,,S3
98,2023,1,CE 207,Total Grades Given for section S1 are,18.0,19.0,5.0,2.0,74,11.0,10.0,5.0,4.0,,,,,,,,,,,,S1
99,2023,1,CE 207,Total Grades Given for section S2 are,18.0,20.0,5.0,1.0,76,11.0,11.0,5.0,4.0,,,,1.0,,,,,,,,S2
100,2023,1,CE 209,Total Grades Given for section S1 are,13.0,12.0,7.0,6.0,76,8.0,15.0,7.0,8.0,,,,,,,,,,,,S1
101,2023,1,CE 209,Total Grades Given for section S2 are,13.0,19.0,6.0,3.0,75,7.0,13.0,8.0,6.0,,,,,,,,,,,,S2
102,2023,1,CE 219,Total Grades Given for section S1 are,19.0,30.0,5.0,,75,4.0,7.0,6.0,4.0,,,,,,,,,,,,S1
103,2023,1,CE 219,Total Grades Given for section S2 are,17.0,23.0,2.0,1.0,75,4.0,19.0,6.0,3.0,,,,,,,,,,,,S2
104,2023,1,CE 235,Total Grades Given for section S1 are,13.0,20.0,4.0,3.0,73,6.0,13.0,11.0,3.0,,,,,,,,,,,,S1
105,2023,1,CE 235,Total Grades Given for section S2 are,11.0,13.0,3.0,6.0,75,9.0,12.0,14.0,6.0,,,,1.0,,,,,,,,S2
106,2023,1,CE 310,Total Grades Given for section S1 are,27.0,10.0,,1.0,79,20.0,8.0,9.0,2.0,1.0,,,1.0,,,,,,,,S1
107,2023,1,CE 310,Total Grades Given for section S2 are,27.0,8.0,1.0,,78,22.0,10.0,6.0,4.0,,,,,,,,,,,,S2
108,2023,1,CE 317,Total Grades Given for section S1 are,3.0,7.0,7.0,9.0,54,1.0,9.0,8.0,10.0,,,,,,,,,,,,S1
109,2023,1,CE 317,Total Grades Given for section S2 are,1.0,6.0,11.0,15.0,65,1.0,10.0,10.0,11.0,,,,,,,,,,,,S2
110,2023,1,CE 317,Total Grades Given for section S3 are,6.0,6.0,8.0,7.0,59,2.0,8.0,6.0,12.0,3.0,,,1.0,,,,,,,,S3
111,2023,1,CE 323,Total Grades Given for section S1 are,10.0,16.0,10.0,3.0,78,3.0,12.0,11.0,12.0,1.0,,,,,,,,,,,S1
112,2023,1,CE 323,Total Grades Given for section S2 are,16.0,12.0,3.0,3.0,85,7.0,11.0,22.0,10.0,1.0,,,,,,,,,,,S2
113,2023,1,CE 324,Total Grades Given for are,6.0,9.0,5.0,8.0,51,5.0,9.0,5.0,3.0,,,,1.0,,,,,,,,
114,2023,1,CE 325,Total Grades Given for section S1 are,6.0,12.0,11.0,2.0,55,5.0,9.0,4.0,6.0,,,,,,,,,,,,S1
115,2023,1,CE 325,Total Grades Given for section S2 are,1.0,4.0,6.0,12.0,54,10.0,1.0,11.0,6.0,3.0,,,,,,,,,,,S2
116,2023,1,CE 325,Total Grades Given for section S3 are,9.0,8.0,4.0,7.0,54,4.0,7.0,10.0,4.0,,,,1.0,,,,,,,,S3
117,2023,1,CE 328,Total Grades Given for section S1 are,40.0,9.0,,2.0,79,25.0,2.0,1.0,,,,,,,,,,,,,S1
118,2023,1,CE 328,Total Grades Given for section S2 are,35.0,13.0,,1.0,78,24.0,5.0,,,,,,,,,,,,,,S2
119,2023,1,CE 329,Total Grades Given for section S1 are,11.0,37.0,1.0,2.0,78,12.0,11.0,2.0,1.0,,,,1.0,,,,,,,,S1
120,2023,1,CE 329,Total Grades Given for section S2 are,46.0,7.0,,,78,21.0,1.0,1.0,2.0,,,,,,,,,,,,S2
121,2023,1,CE 401,Total Grades Given for section S1 are,15.0,11.0,11.0,,74,16.0,9.0,7.0,5.0,,,,,,,,,,,,S1
122,2023,1,CE 401,Total Grades Given for section S2 are,13.0,12.0,6.0,,67,11.0,10.0,8.0,6.0,1.0,,,,,,,,,,,S2
123,2023,1,CE 403,Total Grades Given for are,10.0,10.0,,3.0,36,7.0,3.0,3.0,,,,,,,,,,,,,
124,2023,1,CE 407,Total Grades Given for section S1 are,3.0,11.0,14.0,,67,,9.0,15.0,15.0,,,,,,,,,,,,S1
125,2023,1,CE 407,Total Grades Given for section S2 are,7.0,12.0,9.0,,65,3.0,13.0,13.0,8.0,,,,,,,,,,,,S2
126,2023,1,CE 410,Total Grades Given for are,2.0,1.0,,,6,1.0,2.0,,,,,,,,,,,,,,
127,2023,1,CE 462,Total Grades Given for are,,,1.0,,1,,,,,,,,,,,,,,,,
128,2023,1,CE 463,Total Grades Given for section S1 are,13.0,42.0,12.0,3.0,152,3.0,30.0,26.0,23.0,,,,,,,,,,,,S1
129,2023,1,CE 463,Total Grades Given for section S2 are,21.0,21.0,5.0,8.0,146,11.0,23.0,29.0,28.0,,,,,,,,,,,,S2
130,2023,1,CE 482,Total Grades Given for are,15.0,19.0,12.0,9.0,107,5.0,23.0,13.0,9.0,1.0,,,1.0,,,,,,,,
131,2023,1,CE 494,Total Grades Given for are,5.0,,,,19,13.0,,,,1.0,,,,,,,,,,,
132,2023,1,CE 603,Total Grades Given for are,19.0,8.0,,,47,7.0,4.0,8.0,1.0,,,,,,,,,,,,
133,2023,1,CE 605,Total Grades Given for are,22.0,13.0,,1.0,54,10.0,3.0,4.0,,,1.0,,,,,,,,,,
134,2023,1,CE 616,Total Grades Given for are,4.0,6.0,,2.0,39,6.0,10.0,8.0,2.0,,1.0,,,,,,,,,,
135,2023,1,CE 623,Total Grades Given for are,12.0,11.0,,2.0,41,9.0,5.0,2.0,,,,,,,,,,,,,
136,2023,1,CE 626,Total Grades Given for are,3.0,6.0,,,15,3.0,1.0,1.0,,,1.0,,,,,,,,,,
137,2023,1,CE 627,Total Grades Given for are,8.0,7.0,,3.0,35,14.0,2.0,,,,1.0,,,,,,,,,,
138,2023,1,CE 630,Total Grades Given for are,11.0,2.0,,,23,6.0,1.0,1.0,1.0,,1.0,,,,,,,,,,
139,2023,1,CE 641,Total Grades Given for are,3.0,3.0,,,12,2.0,3.0,,,1.0,,,,,,,,,,,
140,2023,1,CE 643,Total Grades Given for are,3.0,4.0,,1.0,13,3.0,2.0,,,,,,,,,,,,,,
141,2023,1,CE 647,Total Grades Given for are,3.0,2.0,,,12,2.0,2.0,2.0,,1.0,,,,,,,,,,,
142,2023,1,CE 653,Total Grades Given for are,1.0,3.0,,1.0,8,1.0,1.0,,,,1.0,,,,,,,,,,
143,2023,1,CE 675,Total Grades Given for are,4.0,1.0,,,12,5.0,2.0,,,,,,,,,,,,,,
144,2023,1,CE 680,Total Grades Given for are,3.0,3.0,,,9,3.0,,,,,,,,,,,,,,,
145,2023,1,CE 681,Total Grades Given for are,5.0,,,2.0,15,8.0,,,,,,,,,,,,,,,
146,2023,1,CE 694,Total Grades Given for are,,,,,2,,,2.0,,,,,,,,,,,,,
147,2023,1,CE 695,Total Grades Given for are,,1.0,,,3,2.0,,,,,,,,,,,,,,,
148,2023,1,CE 701,Total Grades Given for are,3.0,3.0,,,14,3.0,3.0,2.0,,,,,,,,,,,,,
149,2023,1,CE 702,Total Grades Given for are,6.0,3.0,,1.0,16,5.0,,1.0,,,,,,,,,,,,,
150,2023,1,CE 703,Total Grades Given for are,3.0,6.0,,,12,2.0,,1.0,,,,,,,,,,,,,
151,2023,1,CE 705,Total Grades Given for are,1.0,1.0,,,8,3.0,2.0,1.0,,,,,,,,,,,,,
152,2023,1,CE 706,Total Grades Given for are,2.0,1.0,,,7,2.0,2.0,,,,,,,,,,,,,,
153,2023,1,CE 712,Total Grades Given for are,9.0,9.0,,,27,3.0,3.0,1.0,1.0,,1.0,,,,,,,,,,
154,2023,1,CE 713,Total Grades Given for are,9.0,7.0,3.0,3.0,42,4.0,6.0,4.0,4.0,,2.0,,,,,,,,,,
155,2023,1,CE 717,Total Grades Given for are,12.0,6.0,,1.0,27,4.0,2.0,1.0,,,1.0,,,,,,,,,,
156,2023,1,CE 718,Total Grades Given for are,11.0,7.0,,1.0,31,9.0,3.0,,,,,,,,,,,,,,
157,2023,1,CE 725,Total Grades Given for are,11.0,10.0,1.0,1.0,60,10.0,10.0,8.0,3.0,3.0,2.0,,1.0,,,,,,,,
158,2023,1,CE 727,Total Grades Given for are,4.0,6.0,,1.0,23,2.0,4.0,4.0,2.0,,,,,,,,,,,,
159,2023,1,CE 731,Total Grades Given for are,3.0,5.0,1.0,,18,1.0,3.0,4.0,1.0,,,,,,,,,,,,
160,2023,1,CE 740,Total Grades Given for are,12.0,2.0,1.0,11.0,49,8.0,5.0,4.0,6.0,,,,,,,,,,,,
161,2023,1,CE 742,Total Grades Given for are,10.0,9.0,,2.0,43,8.0,9.0,3.0,,2.0,,,,,,,,,,,
162,2023,1,CE 751,Total Grades Given for are,5.0,6.0,,,28,12.0,1.0,1.0,,3.0,,,,,,,,,,,
163,2023,1,CE 766,Total Grades Given for are,11.0,2.0,,3.0,31,5.0,6.0,2.0,2.0,,,,,,,,,,,,
164,2023,1,CE 769,Total Grades Given for are,3.0,4.0,,,10,1.0,2.0,,,,,,,,,,,,,,
165,2023,1,CE 771,Total Grades Given for are,5.0,4.0,,1.0,19,7.0,2.0,,,,,,,,,,,,,,
166,2023,1,CE 781,Total Grades Given for are,2.0,6.0,1.0,,18,1.0,3.0,3.0,1.0,1.0,,,,,,,,,,,
167,2023,1,CE 782,Total Grades Given for are,3.0,4.0,2.0,,19,2.0,4.0,3.0,,1.0,,,,,,,,,,,
168,2023,1,CE 899,Total Grades Given for are,,,,,102,,,,,,,,,102.0,,,,,,,
169,2023,1,CES801,Total Grades Given for are,16.0,3.0,,,43,21.0,1.0,2.0,,,,,,,,,,,,,
170,2023,1,CH 111,Total Grades Given for section D1 are,14.0,18.0,9.0,,125,4.0,25.0,18.0,25.0,,,12.0,,,,,,,,,D1
171,2023,1,CH 111,Total Grades Given for section D2 are,16.0,33.0,12.0,,171,12.0,43.0,29.0,14.0,3.0,,8.0,1.0,,,,,,,,D2
172,2023,1,CH 111,Total Grades Given for section D3 are,20.0,35.0,16.0,,167,8.0,30.0,22.0,26.0,1.0,,9.0,,,,,,,,,D3
173,2023,1,CH 111,Total Grades Given for section D4 are,18.0,38.0,11.0,,147,8.0,20.0,23.0,18.0,,,9.0,2.0,,,,,,,,D4
174,2023,1,CH 117,Total Grades Given for section P1 are,33.0,4.0,,,80,41.0,2.0,,,,,,,,,,,,,,P1
175,2023,1,CH 117,Total Grades Given for section P10 are,34.0,6.0,,,81,40.0,1.0,,,,,,,,,,,,,,P10
176,2023,1,CH 117,Total Grades Given for section P2 are,33.0,7.0,,,74,32.0,1.0,,,,,,1.0,,,,,,,,P2
177,2023,1,CH 117,Total Grades Given for section P3 are,27.0,7.0,,,85,51.0,,,,,,,,,,,,,,,P3
178,2023,1,CH 117,Total Grades Given for section P4 are,32.0,11.0,,,83,36.0,1.0,2.0,,,,,1.0,,,,,,,,P4
179,2023,1,CH 117,Total Grades Given for section P7 are,35.0,10.0,,,85,39.0,1.0,,,,,,,,,,,,,,P7
180,2023,1,CH 117,Total Grades Given for section P8 are,30.0,13.0,,,82,37.0,1.0,,,,,,1.0,,,,,,,,P8
181,2023,1,CH 117,Total Grades Given for section P9 are,35.0,4.0,,,81,39.0,2.0,1.0,,,,,,,,,,,,,P9
182,2023,1,CH 209,Total Grades Given for are,8.0,5.0,1.0,3.0,31,4.0,9.0,1.0,,,,,,,,,,,,,
183,2023,1,CH 219,Total Grades Given for are,11.0,1.0,,,29,16.0,,,,1.0,,,,,,,,,,,
184,2023,1,CH 225,Total Grades Given for are,3.0,6.0,4.0,1.0,25,3.0,2.0,4.0,2.0,,,,,,,,,,,,
185,2023,1,CH 231,Total Grades Given for are,9.0,3.0,,1.0,29,12.0,4.0,,,,,,,,,,,,,,
186,2023,1,CH 401,Total Grades Given for are,15.0,12.0,22.0,3.0,95,12.0,10.0,6.0,9.0,1.0,,5.0,,,,,,,,,
187,2023,1,CH 403,Total Grades Given for are,31.0,20.0,1.0,3.0,102,21.0,8.0,10.0,5.0,,3.0,,,,,,,,,,
188,2023,1,CH 403,Total Grades Given for section M are,1.0,,,,1,,,,,,,,,,,,,,,,M
189,2023,1,CH 405,Total Grades Given for are,22.0,15.0,5.0,2.0,88,18.0,9.0,13.0,4.0,,,,,,,,,,,,
190,2023,1,CH 415,Total Grades Given for are,36.0,1.0,,,88,50.0,,,,1.0,,,,,,,,,,,
191,2023,1,CH 417,Total Grades Given for are,34.0,6.0,,1.0,88,44.0,3.0,,,,,,,,,,,,,,
192,2023,1,CH 425,Total Grades Given for are,13.0,14.0,10.0,8.0,89,13.0,12.0,10.0,7.0,,,,2.0,,,,,,,,
193,2023,1,CH 433,Total Grades Given for are,23.0,14.0,,,88,42.0,5.0,4.0,,,,,,,,,,,,,
194,2023,1,CH 481,Total Grades Given for are,10.0,6.0,5.0,1.0,57,9.0,10.0,9.0,7.0,,,,,,,,,,,,
195,2023,1,CH 507,Total Grades Given for are,17.0,8.0,1.0,,58,22.0,7.0,3.0,,,,,,,,,,,,,
196,2023,1,CH 514,Total Grades Given for are,14.0,18.0,2.0,1.0,65,12.0,11.0,3.0,4.0,,,,,,,,,,,,
197,2023,1,CH 521,Total Grades Given for are,24.0,22.0,6.0,2.0,110,31.0,10.0,9.0,6.0,,,,,,,,,,,,
198,2023,1,CH 546,Total Grades Given for are,12.0,12.0,3.0,,63,10.0,14.0,7.0,5.0,,,,,,,,,,,,
